0,0
0.098,3.3559
0.198,6.8677
0.298,10.399
0.398,13.959
0.498,17.558
0.598,21.205
0.698,24.91
0.798,28.683
0.898,32.533
0.998,36.47
1.098,40.502
1.198,44.639
1.297,24.257
1.397,21.539
1.497,18.489
1.597,15.272
1.697,12.026
1.797,8.8395
1.897,5.5674
1.997,5.4712
2.097,5.4182
2.196,46.494
2.296,46.494
2.396,0
2.495,4.6609
2.595,4.6609
2.695,4.6609
2.795,4.6609
2.895,4.6609
2.995,4.6609
3.094,46.355
3.194,46.355
3.294,46.355
3.394,46.355
3.494,46.355
3.594,46.355
3.694,46.355
3.793,30.92
3.893,28.198
3.993,25.473
4.093,22.813
4.193,20.285
4.293,17.953
4.393,15.89
4.493,14.171
4.593,12.87
4.693,0
4.793,0
4.892,7.5163
4.992,7.5163
5.092,7.5163
5.192,7.5163
5.292,7.5163
5.392,7.5163
5.492,7.5163
5.592,7.5163
5.691,45.687
5.791,45.687
5.891,45.687
5.991,0
6.09,7.5619
6.19,7.5619
6.29,7.5619
6.39,7.5619
6.49,7.5619
6.59,7.5619
6.69,7.5619
6.79,7.5619
6.89,7.5619
6.99,7.5619
7.09,7.5619
7.19,7.5619
7.29,7.5619
7.39,7.5619
7.49,7.5619
7.59,7.5619
7.69,7.5619
7.79,7.5619
7.89,7.5619
7.989,45.337
8.089,0
8.189,0
8.288,4.5659
8.388,4.5659
8.488,4.5659
8.588,4.5659
8.688,4.5659
8.788,4.5659
8.888,4.5659
8.988,4.5659
9.088,4.5659
9.188,4.5659
9.288,4.5659
9.387,45.224
9.487,45.224
9.587,0
9.687,0
9.787,0
9.887,0
9.986,1.3847
10.086,1.3847
10.186,1.3847
10.286,1.3847
10.386,1.3847
10.486,1.3847
10.586,1.3847
10.686,1.3847
10.785,30.038
10.885,33.918
10.985,37.887
11.085,41.955
11.185,45.12
11.285,45.12
11.385,0
11.484,2.7371
11.584,2.7371
11.684,2.7371
11.784,2.7371
11.884,2.7371
11.984,2.7371
12.084,2.7371
12.184,2.7371
12.284,2.7371
12.383,43.817
12.483,44.836
12.583,0
12.683,0
12.783,0
12.882,1.9111
12.982,1.9111
13.082,1.9111
13.182,1.9111
13.282,1.9111
13.382,1.9111
13.482,1.9111
13.581,37.347
13.681,41.401
13.781,44.72
13.881,44.72
13.981,0
14.081,0
14.18,2.4029
14.28,2.4029
14.38,2.4029
14.48,2.4029
14.58,2.4029
14.68,2.4029
14.78,2.4029
14.88,2.4029
14.98,2.4029
15.08,2.4029
15.179,42.509
15.279,44.485
15.379,0
15.478,2.0236
15.578,2.0236
15.678,2.0236
15.778,2.0236
15.878,2.0236
15.978,2.0236
16.078,2.0236
16.178,2.0236
16.278,2.0236
16.378,2.0236
16.478,2.0236
16.577,40.097
16.677,44.223
16.777,44.376
16.877,44.376
16.977,44.376
17.077,44.376
17.177,44.376
17.277,44.376
17.377,0
17.476,5.8396
17.576,5.8396
17.676,5.8396
17.776,5.8396
17.876,5.8396
17.976,5.8396
18.076,5.8396
18.176,5.8396
18.276,5.8396
18.375,43.881
18.475,43.881
18.574,18.638
18.674,15.799
18.774,13.148
18.874,10.792
18.974,8.9238
19.074,7.729
19.174,7.699
19.274,7.6959
19.374,0
19.474,0
19.574,0
19.674,0
19.773,3.2065
19.873,3.2065
19.973,3.2065
20.073,3.2065
20.173,3.2065
20.272,43.654
20.372,43.654
20.472,43.654
20.572,43.654
20.671,31.076
20.771,28.54
20.871,25.753
20.971,22.82
21.071,19.843
21.171,16.917
21.271,14.129
21.371,11.573
21.47,43.248
21.57,43.248
21.67,43.248
21.77,43.248
21.869,43.095
21.969,41.029
22.069,38.737
22.169,36.281
22.269,33.724
22.368,42.836
22.468,42.836
22.568,42.836
22.668,42.836
22.768,0
22.868,0
22.968,0
23.068,0
23.168,0
23.267,4.2498
23.367,4.2498
23.467,4.2498
23.567,4.2498
23.667,4.2498
23.767,4.2498
23.867,4.2498
23.966,42.617
24.066,0
24.165,3.8125
24.265,3.8125
24.365,3.8125
24.465,3.8125
24.565,3.8125
24.665,3.8125
24.764,42.537
24.864,42.537
24.964,42.537
25.064,42.537
25.164,42.537
25.264,42.537
25.364,42.537
25.464,42.537
25.564,42.537
25.664,42.537
25.764,0
25.864,0
25.964,0
26.064,0
26.163,3.3677
26.263,3.3677
26.363,3.3677
26.463,3.3677
26.563,3.3677
26.662,42.021
26.762,42.021
26.861,32.226
26.961,30.073
27.061,27.535
27.161,24.722
27.261,21.75
27.361,18.725
27.46,41.737
27.56,41.737
27.659,7.7076
27.759,7.6468
27.859,7.6425
27.959,7.6385
28.059,7.6346
28.158,41.585
28.257,41.585
28.357,41.585
28.457,41.585
28.557,41.585
28.657,41.581
28.756,41.269
28.856,41.269
28.956,41.269
29.056,41.269
29.156,41.269
29.256,41.269
29.356,41.269
29.456,41.269
29.556,41.269
29.656,41.269
29.756,41.269
29.856,41.269
29.956,41.269
30.056,41.269
30.156,41.269
30.256,41.269
30.356,41.269
30.456,41.269
30.556,41.269
30.656,41.269
30.756,41.269
30.856,41.269
30.956,41.269
31.056,41.269
31.156,41.269
31.256,41.269
31.356,41.269
31.456,41.269
31.556,41.269
31.656,41.269
31.756,41.269
31.856,41.269
31.956,0
32.056,0
32.155,16.065
32.255,16.065
32.355,16.065
32.455,16.065
32.555,16.065
32.655,16.065
32.755,0
32.855,0
32.955,0
33.055,0
33.155,0
33.255,0
33.354,3.4714
33.454,3.4714
33.554,3.4714
33.654,3.4714
33.754,3.4714
33.853,39.593
33.953,39.593
34.052,5.407
34.152,5.3672
34.252,5.3294
34.352,5.2934
34.451,39.463
34.551,39.463
34.651,39.463
34.75,39.463
34.85,39.463
34.95,39.463
35.05,39.463
35.15,39.463
35.25,39.463
35.35,39.463
35.45,39.463
35.55,39.463
35.65,39.463
35.75,39.463
35.85,39.463
35.95,39.463
36.05,39.463
36.15,39.463
36.25,39.463
36.35,39.463
36.45,39.463
36.55,39.463
36.65,39.463
36.75,39.463
36.849,38.33
36.949,38.33
37.049,38.33
37.149,0
37.249,0
37.349,0
37.449,0
37.549,0
37.648,4.7617
37.748,4.7617
37.848,4.7617
37.948,4.7617
38.048,4.7617
38.148,4.7617
38.248,4.7617
38.348,4.7617
38.448,4.7617
38.548,4.7617
38.647,38.145
38.747,38.145
38.846,6.5446
38.946,6.5217
39.046,6.4999
39.146,6.479
39.246,6.4591
39.345,37.994
39.445,37.994
39.545,37.994
39.645,37.994
39.745,37.994
39.845,37.994
39.945,37.994
40.045,37.994
40.145,37.994
40.245,37.994
40.345,37.994
40.445,37.994
40.545,37.994
40.645,37.994
40.744,37.994
40.844,37.994
40.944,37.994
41.044,37.994
41.144,37.994
41.244,37.994
41.344,37.994
41.444,37.994
41.544,37.994
41.644,37.994
41.743,0
41.843,0
41.942,12.243
42.042,12.243
42.142,12.243
42.242,12.243
42.342,12.243
42.442,12.243
42.542,12.243
42.642,0
42.742,0
42.842,0
42.941,7.1658
43.041,7.1658
43.141,7.1658
43.241,7.1658
43.341,7.1658
43.441,7.1658
43.541,7.1658
43.641,7.1658
43.74,37.755
43.84,0
43.939,6.6436
44.039,6.6436
44.139,6.6436
44.239,6.6436
44.338,37.742
44.438,37.742
44.538,37.742
44.638,37.742
44.738,37.742
44.837,37.742
44.937,37.742
45.037,37.742
45.137,37.742
45.237,37.742
45.337,37.742
45.437,37.742
45.537,37.742
45.637,37.742
45.737,37.742
45.837,37.742
45.937,37.742
46.036,37.62
46.136,37.62
46.236,37.62
46.336,37.62
46.436,37.62
46.536,0
46.635,14.601
46.735,14.601
46.835,14.601
46.935,14.601
47.035,14.601
47.135,14.601
47.235,14.601
47.335,14.601
47.435,14.601
47.535,14.601
47.635,14.601
47.735,14.601
47.834,37.546
47.934,37.546
48.033,37.546
48.133,37.546
48.233,37.546
48.333,37.546
48.433,37.546
48.533,37.546
48.633,37.546
48.733,37.546
48.833,37.546
48.933,37.546
49.033,37.546
49.133,37.546
49.233,37.546
49.333,37.546
49.433,37.546
49.533,37.546
49.633,37.546
49.732,37.407
49.832,37.407
49.932,37.407
50.032,37.407
50.132,37.407
50.232,37.407
50.332,37.407
50.432,37.407
50.532,37.407
50.632,0
50.732,0
50.832,0
50.932,0
51.032,0
51.131,7.0685
51.231,7.0685
51.331,7.0685
51.431,7.0685
51.531,7.0685
51.631,7.0685
51.731,0
51.831,0
51.931,0
52.031,0
52.13,2.6562
52.23,2.6562
52.33,2.6562
52.43,2.6562
52.53,2.6562
52.63,2.6562
52.729,37.332
52.829,37.332
52.929,37.332
53.029,37.332
53.128,3.9795
53.228,3.9795
53.328,3.9795
53.428,3.9795
53.528,3.9795
53.628,3.9795
53.728,3.9795
53.828,3.9795
53.928,3.9795
54.027,37.3
54.127,0
54.227,0
54.327,0
54.426,1.9562
54.526,1.9562
54.626,1.9562
54.726,1.9562
54.826,1.9562
54.926,1.9562
55.026,1.9562
55.125,37.291
55.225,37.291
55.325,0
55.424,2.4408
55.524,2.4408
55.624,2.4408
55.724,2.4408
55.824,2.4408
55.924,2.4408
56.024,2.4408
56.124,2.4408
56.224,2.4408
56.324,2.4408
56.423,37.267
56.523,37.267
56.623,0
56.723,0
56.822,2.0253
56.922,2.0253
57.022,2.0253
57.122,2.0253
57.222,2.0253
57.322,2.0253
57.422,2.0253
57.522,2.0253
57.622,2.0253
57.721,37.251
57.821,37.251
57.921,37.251
58.02,4.7948
58.12,4.7219
58.22,4.6518
58.32,4.5846
58.42,4.5204
58.519,37.224
58.619,37.224
58.719,37.224
58.819,37.224
58.918,37.224
59.018,37.224
59.118,37.224
59.218,37.224
59.318,37.224
59.418,37.224
59.518,37.224
59.617,37.141
59.717,37.141
59.817,37.141
59.917,37.141
60.017,37.141
60.117,37.141
60.217,0
60.316,9.7363
60.416,9.7363
60.516,9.7363
60.616,9.7363
60.716,9.7363
60.815,37.089
60.915,0
61.014,9.0351
61.114,9.0351
61.214,9.0351
61.314,9.0351
61.414,0
61.514,0
61.614,0
61.714,0
61.814,0
61.913,37.074
62.013,37.074
62.113,37.074
62.213,37.074
62.313,37.074
62.413,37.074
62.513,37.074
62.613,37.074
62.713,37.074
62.813,37.074
62.913,37.074
63.013,37.074
63.112,37.074
63.212,37.074
63.312,37.074
63.412,37.074
63.512,37.074
63.612,37.074
63.712,37.074
63.812,37.074
63.912,37.074
64.012,37.074
64.112,37.074
64.212,37.074
64.312,37.074
64.412,37.074
64.512,37.074
64.612,37.074
64.712,37.074
64.812,37.074
64.912,0
